time,dt,u,v,depth_center,cam_x,cam_y,cam_z,map_x,map_y,map_z
1773378283.502578,0.09132003784179688,465,152,3555.0,3650.1428571428573,0.7147099532332941,-1.294429159450697,3.6501428571428574,nan,nan,nan
1773378283.6017606,0.09130859375,490,150,3555.0,3629.0,0.8697503468056188,-1.2996658084249404,3.629,nan,nan,nan
1773378283.7071183,0.05795693397521973,510,150,3703.0,3650.1428571428573,1.0029036903761903,-1.307237769990381,3.6501428571428574,nan,nan,nan
1773378283.7941663,0.0912775993347168,498,150,3777.0,3650.1428571428573,0.9260520271380847,-1.307237769990381,3.6501428571428574,nan,nan,nan
1773378283.9368246,0.05792951583862305,465,151,3777.0,3650.1428571428573,0.7147099532332941,-1.3008334647205388,3.6501428571428574,nan,nan,nan
1773378284.045983,0.05791425704956055,442,153,3727.6666666666665,3664.2380952380954,0.5696020222110008,-1.2929986367704145,3.6642380952380953,nan,nan,nan
1773378284.1424603,0.057900190353393555,279,110,5290.444444444444,3912.1587301587306,-0.5106944636081596,-1.675635240733895,3.9121587301587306,nan,nan,nan
1773378284.240767,0.05788707733154297,268,110,5036.0,4123.730158730159,-0.6179006072941186,-1.7662544016881123,4.123730158730159,nan,nan,nan
1773378284.2976897,0.09120607376098633,253,109,5036.0,4335.3015873015875,-0.7636991242240012,-1.864480003236176,4.335301587301587,nan,nan,nan
1773378284.3692966,0.09119296073913574,237,108,5036.0,4525.730158730158,-0.9242935559482196,-1.9543180348532525,4.525730158730158,nan,nan,nan
1773378284.4670393,0.09118223190307617,222,107,5036.0,4705.587301587301,-1.0848677271466103,-2.040240751355519,4.705587301587301,nan,nan,nan
1773378284.5770013,0.09116315841674805,203,107,5036.0,4885.444444444444,-1.2891956137718759,-2.1182229135727058,4.8854444444444445,nan,nan,nan
1773378284.7218053,0.057813405990600586,181,108,4864.0,5047.777777777778,-1.5268760671651462,-2.179750626097983,5.047777777777778,nan,nan,nan
1773378284.8167133,0.0578007698059082,187,106,5036.0,5011.428571428572,-1.4631246082478713,-2.1816396321619234,5.011428571428572,nan,nan,nan
1773378284.9296055,0.05778384208679199,166,102,5036.0,5011.428571428572,-1.6477719256204715,-2.2168105497567048,5.011428571428572,nan,nan,nan
1773378285.0290864,0.05782055854797363,149,101,5036.0,5011.428571428572,-1.7972483253982907,-2.2256032791553997,5.011428571428572,nan,nan,nan
1773378285.1242204,0.0577549934387207,121,152,3555.0,4799.857142857143,-1.957175031554347,-1.7021457214349327,4.799857142857143,nan,nan,nan
1773378285.2126937,0.057740211486816406,149,88,5036.0,4799.857142857143,-1.7213724767690186,-2.2411229895156835,4.799857142857143,nan,nan,nan
1773378285.2986212,0.02440166473388672,192,87,5036.0,4799.857142857143,-1.359247124777264,-2.2495445093294455,4.799857142857143,nan,nan,nan
1773378285.3386924,0.09105396270751953,226,87,5036.0,4824.428571428572,-1.0784079198611376,-2.2610603775280422,4.824428571428571,nan,nan,nan
1773378285.4711013,0.024373769760131836,269,87,5036.0,4824.428571428572,-0.7144287757760891,-2.2610603775280422,4.824428571428571,nan,nan,nan
1773378285.5137496,0.09102320671081543,320,84,5036.0,4824.428571428572,-0.2827325816287061,-2.2864542713014178,4.824428571428571,nan,nan,nan
1773378285.646464,0.024344921112060547,366,84,4778.0,4787.571428571428,0.10582575611105784,-2.268986467505387,4.787571428571429,nan,nan,nan
1773378285.6952868,0.09099769592285156,411,84,4649.0,4943.857142857143,0.4996181189769306,-2.3430553719738287,4.943857142857143,nan,nan,nan
1773378285.8299067,0.02431797981262207,459,87,5036.0,4943.857142857143,0.9159784195023306,-2.317032853190991,4.943857142857143,nan,nan,nan
1773378285.8880787,0.05762910842895508,514,92,4649.0,4888.571428571428,1.3774797694810077,-2.248236288851424,4.888571428571429,nan,nan,nan
1773378285.9879148,0.09095215797424316,579,92,4552.111111111111,4819.444444444444,1.907634095346659,-2.2164450392964268,4.819444444444445,nan,nan,nan
1773378286.1494243,0.09094023704528809,514,152,3653.6666666666665,4621.9682539682535,1.3023575206070448,-1.6390620082949205,4.621968253968253,nan,nan,nan
1773378286.278018,0.057587623596191406,670,88,4649.0,4566.68253968254,2.5367148034873037,-2.13225038181246,4.56668253968254,nan,nan,nan
1773378286.4012487,0.024242401123046875,579,151,3777.0,4423.68253968254,1.7509834871975334,-1.576506594435949,4.42368253968254,nan,nan,nan
1773378286.4344475,0.09090137481689453,605,150,3703.0,4288.539682539683,1.893125471201485,-1.5358689428135501,4.288539682539683,nan,nan,nan
1773378286.5967627,0.09088730812072754,631,149,3604.3333333333335,4084.015873015873,1.9891451607415838,-1.4697877033294136,4.084015873015873,nan,nan,nan
1773378286.6990273,0.05753636360168457,626,149,3777.0,3959.4444444444443,1.8937369474473205,-1.4249559593809609,3.9594444444444443,nan,nan,nan
1773378286.8193142,0.09086060523986816,589,150,3777.0,3848.714285714286,1.5909264215152243,-1.378352814422561,3.8487142857142858,nan,nan,nan
1773378286.9383872,0.024176359176635742,559,152,3727.6666666666665,3859.2857142857147,1.3921586721414925,-1.368596287525364,3.859285714285715,nan,nan,nan
1773378286.9895833,0.05748915672302246,506,153,3678.3333333333335,3720.619047619048,0.9961557108732678,-1.3128937671286542,3.7206190476190484,nan,nan,nan
1773378287.0840647,0.09081792831420898,643,146,4317.0,3797.7619047619046,1.929683094690007,-1.3867583017336012,3.7977619047619045,nan,nan,nan
1773378287.233096,0.024136781692504883,624,146,4029.0,3844.333333333333,1.8251911636084375,-1.4037639268398099,3.844333333333333,nan,nan,nan
1773378287.2903311,0.057446956634521484,574,147,4317.0,3946.1428571428573,1.5273453330698552,-1.4340161752514908,3.946142857142857,nan,nan,nan
1773378287.3748405,0.0907754898071289,500,147,4029.0,3982.1428571428573,1.024255030146288,-1.447098464509116,3.982142857142857,nan,nan,nan
1773378287.54584,0.05742168426513672,458,148,4029.0,4018.1428571428573,0.7374157408445428,-1.453130779428169,4.018142857142857,nan,nan,nan
1773378287.620022,0.0574030876159668,399,148,4029.0,4061.1904761904766,0.32491123394467725,-1.4686986231916117,4.061190476190476,nan,nan,nan
1773378287.7019124,0.05739188194274902,343,147,4029.0,4111.285714285715,-0.07503116989217795,-1.4940285815285326,4.111285714285715,nan,nan,nan
1773378287.7879932,0.057375192642211914,291,147,4029.0,4070.1428571428573,-0.44562324032424644,-1.4790773938055328,4.070142857142858,nan,nan,nan
1773378287.8611026,0.05736422538757324,249,146,3777.0,4034.1428571428573,-0.7389597181284726,-1.473073151454685,4.034142857142857,nan,nan,nan
1773378287.9499319,0.09068655967712402,221,147,3777.0,3957.0,-0.919224484862205,-1.4379616275672826,3.957,nan,nan,nan
1773378288.0423207,0.05733489990234375,178,147,3777.0,3921.0,-1.2066815141628624,-1.4248793383096574,3.921,nan,nan,nan
1773378288.1273122,0.023994922637939453,110,145,3703.0,3874.4285714285716,-1.6546011624853358,-1.4215510694699256,3.8744285714285716,nan,nan,nan
1773378288.157112,0.05730605125427246,78,144,3579.6666666666665,3810.2380952380954,-1.8411145191765756,-1.4046843969939709,3.810238095238095,nan,nan,nan
1773378288.2347672,0.09063458442687988,58,143,3777.0,3774.2380952380954,-1.9561599440247162,-1.398034652673014,3.7742380952380956,nan,nan,nan
1773378288.3580177,0.0906224250793457,47,143,3777.0,3738.2380952380954,-2.0096489942920077,-1.3846997103015384,3.7382380952380956,nan,nan,nan
1773378288.3814206,0.09060239791870117,313,122,6043.0,4061.9523809523807,-0.287936025208577,-1.6542719925506895,4.0619523809523805,nan,nan,nan
1773378288.5220098,0.0905907154083252,177,142,3401.0,4008.238095238095,-1.2405614953136812,-1.49174437416967,4.008238095238095,nan,nan,nan
1773378288.6542695,0.0905771255493164,270,117,5036.0,4188.095238095238,-0.6128487608735723,-1.7423857809946164,4.188095238095237,nan,nan,nan
1773378288.8031263,0.05720949172973633,54,143,3555.0,4166.952380952381,-2.188945143906446,-1.5435019406856603,4.166952380952381,nan,nan,nan
1773378288.8645818,0.0905313491821289,72,144,3555.0,4163.428571428572,-2.0556061495515108,-1.5348917852649737,4.163428571428572,nan,nan,nan
1773378288.9942937,0.09051942825317383,111,146,3467.0,4119.142857142857,-1.7518808858280932,-1.5041110254982255,4.119142857142857,nan,nan,nan
1773378289.1294568,0.09050893783569336,176,149,3555.0,4087.4285714285716,-1.2722427195067914,-1.4710158920334038,4.087428571428571,nan,nan,nan
1773378289.2249305,0.09049344062805176,240,147,3489.0,3722.5714285714284,-0.7406696431057408,-1.3527710058539386,3.7225714285714284,nan,nan,nan
1773378289.3285158,0.09048080444335938,255,147,3357.0,3716.285714285714,-0.6416136631607573,-1.3504867966184804,3.716285714285714,nan,nan,nan
1773378289.4188857,0.09046220779418945,295,147,3489.0,3495.285714285714,-0.3581540789233178,-1.2701760764536156,3.495285714285714,nan,nan,nan
1773378289.5590444,0.09045124053955078,321,146,3357.0,3467.0,-0.197098365092882,-1.265980109517113,3.467,nan,nan,nan
1773378289.6425366,0.09043765068054199,360,147,3423.0,3448.1428571428573,0.03991933505080608,-1.2530445071876783,3.4481428571428574,nan,nan,nan
1773378289.772996,0.090423583984375,437,147,3555.0,3460.714285714286,0.5076047259419446,-1.257612925658595,3.460714285714286,nan,nan,nan
1773378289.8660567,0.09040403366088867,499,146,3555.0,3460.714285714286,0.8840653850174955,-1.2636848717727167,3.460714285714286,nan,nan,nan
1773378290.0077627,0.0903935432434082,551,146,3555.0,3470.1428571428573,1.203075405840366,-1.267127728389311,3.470142857142857,nan,nan,nan
1773378290.102142,0.09038114547729492,592,146,3555.0,3498.4285714285716,1.4645446783837028,-1.2774562982390945,3.4984285714285717,nan,nan,nan
1773378290.197603,0.05702710151672363,614,145,3401.0,3485.8571428571427,1.5938352334299595,-1.2789818829001751,3.4858571428571428,nan,nan,nan
1773378290.3009644,0.09035086631774902,628,145,3357.0,3485.8571428571427,1.6794600755281888,-1.2789818829001751,3.4858571428571428,nan,nan,nan
1773378290.430627,0.09034228324890137,640,145,3533.0,3501.5714285714284,1.7607546787129227,-1.2847475485335107,3.5015714285714283,nan,nan,nan
1773378290.5569048,0.09032392501831055,653,144,3533.0,3498.4285714285716,1.8389698256164144,-1.2897325325745932,3.4984285714285717,nan,nan,nan
1773378290.652207,0.02364373207092285,448,152,3777.0,3530.1428571428573,0.5859196221852668,-1.2518742498996582,3.5301428571428572,nan,nan,nan
1773378290.6877873,0.09029626846313477,653,144,3379.0,3505.0,1.842424136203958,-1.2921551589169684,3.505,nan,nan,nan
1773378290.8220978,0.0902857780456543,635,146,3357.0,3476.714285714286,1.7177552456539418,-1.269527295122089,3.476714285714286,nan,nan,nan
1773378290.9285302,0.09026288986206055,614,146,3489.0,3489.285714285714,1.5954028759692949,-1.2741177706108815,3.4892857142857143,nan,nan,nan
1773378291.0118499,0.05692028999328613,561,146,3467.0,3505.0,1.2766566147295313,-1.279855864971872,3.505,nan,nan,nan
1773378291.1005747,0.0902411937713623,496,147,3357.0,3479.8571428571427,0.8706389724441482,-1.2645693810574905,3.4798571428571425,nan,nan,nan
1773378291.2251928,0.056885719299316406,432,147,3357.0,3454.714285714286,0.47641757370753385,-1.2554325441156573,3.4547142857142856,nan,nan,nan
1773378291.327842,0.09021186828613281,367,147,3467.0,3410.4285714285716,0.08136874103785255,-1.2393392517749282,3.4104285714285716,nan,nan,nan
1773378291.403117,0.09020066261291504,297,147,3555.0,3435.5714285714284,-0.3399796259902689,-1.2484760887167616,3.4355714285714285,nan,nan,nan
1773378291.4788418,0.09018254280090332,225,147,3357.0,3435.5714285714284,-0.7739835356329139,-1.2484760887167616,3.4355714285714285,nan,nan,nan
1773378291.6141508,0.05682945251464844,181,147,3357.0,3416.714285714286,-1.0335041479371694,-1.2416234610103865,3.416714285714286,nan,nan,nan
1773378291.6853106,0.09015321731567383,107,145,3357.0,3401.0,-1.4703217859787938,-1.2478472884801635,3.401,nan,nan,nan
1773378291.773159,0.09014225006103516,196,173,5443.111111111111,3699.015873015873,-1.0215452673075798,-1.1754695669190096,3.6990158730158726,nan,nan,nan
1773378291.8460329,0.09012961387634277,132,170,5036.0,3938.8730158730154,-1.530082965373516,-1.2724238077971373,3.9388730158730154,nan,nan,nan
1773378291.9329402,0.09011101722717285,92,168,4649.0,4107.730158730158,-1.8839630494430373,-1.341386176322306,4.107730158730158,nan,nan,nan
1773378292.0369146,0.09010195732116699,675,190,4864.0,4294.730158730158,2.423326144917407,-1.2366756953227813,4.294730158730158,nan,nan,nan
1773378292.1119678,0.09008407592773438,661,189,4649.0,4479.3015873015875,2.417444321068467,-1.297682481977218,4.479301587301587,nan,nan,nan
1773378292.188708,0.056732892990112305,313,148,4649.0,4663.873015873016,-0.33060384079469535,-1.6866541762351805,4.6638730158730155,nan,nan,nan
1773378292.2662983,0.09005522727966309,85,165,4538.333333333333,4832.6349206349205,-2.275785462920462,-1.6035421315176426,4.832634920634921,nan,nan,nan
1773378292.3867111,0.0900411605834961,122,165,5709.444444444444,4870.682539682539,-1.977508792715834,-1.6161669130599599,4.870682539682539,nan,nan,nan
1773378292.4897685,0.05668926239013672,55,145,3555.0,4659.111111111111,-2.4393068707789642,-1.7094557973324913,4.659111111111112,nan,nan,nan
1773378292.5620682,0.09001874923706055,81,145,3533.0,4499.68253968254,-2.150570868237591,-1.6509604987251965,4.4996825396825395,nan,nan,nan
1773378292.6406584,0.09000372886657715,114,145,3357.0,4284.396825396825,-1.7996123976475902,-1.5719708795485001,4.284396825396825,nan,nan,nan
1773378292.74294,0.08998537063598633,182,148,3533.0,4124.9682539682535,-1.2405028067728832,-1.4917633710682758,4.1249682539682535,nan,nan,nan
1773378292.851198,0.08997535705566406,208,147,3357.0,3940.3968253968255,-1.0052438713839214,-1.431928084990794,3.9403968253968253,nan,nan,nan
1773378292.9687543,0.02328968048095703,162,146,3357.0,3771.634920634921,-1.2665941270901615,-1.3772179953515906,3.771634920634921,nan,nan,nan
1773378292.990076,0.0903480052947998,204,148,3357.0,3435.5714285714284,-0.9005680092786852,-1.2424482566383914,3.4355714285714285,nan,nan,nan
1773378293.1174028,0.08992958068847656,271,147,3533.0,3432.4285714285716,-0.49624887640609294,-1.2473339840990325,3.4324285714285714,nan,nan,nan
1773378293.2429028,0.08992147445678711,328,148,3555.0,3435.5714285714284,-0.15311683156079678,-1.2424482566383914,3.4355714285714285,nan,nan,nan
1773378293.351963,0.08990597724914551,389,148,3555.0,3463.8571428571427,0.21634761086963877,-1.2526775699077333,3.4638571428571425,nan,nan,nan
1773378293.4913168,0.08989191055297852,443,148,3555.0,3467.0,0.5450245389204038,-1.2538141602709936,3.467,nan,nan,nan
1773378293.6112766,0.08987736701965332,477,146,3533.0,3492.1428571428573,0.757298098494907,-1.2751610604946981,3.4921428571428574,nan,nan,nan
1773378293.6948037,0.08986425399780273,509,147,3401.0,3498.4285714285716,0.9550809534605049,-1.271318181071345,3.4984285714285717,nan,nan,nan
1773378293.821444,0.08984732627868652,553,146,3555.0,3526.714285714286,1.235063834087531,-1.2877848680888775,3.5267142857142857,nan,nan,nan
1773378293.9588318,0.08983492851257324,580,146,3379.0,3504.714285714286,1.3933863143889353,-1.2797515359834906,3.504714285714286,nan,nan,nan
1773378293.9952369,0.08982253074645996,608,145,3357.0,3476.4285714285716,1.5529271121279882,-1.275522483520174,3.4764285714285714,nan,nan,nan
1773378294.1419873,0.08980870246887207,623,145,3357.0,3448.1428571428573,1.6310401673634856,-1.2651442853801702,3.4481428571428574,nan,nan,nan
1773378294.2798688,0.08979225158691406,622,145,3555.0,3448.1428571428573,1.6249902782672396,-1.2651442853801702,3.4481428571428574,nan,nan,nan
1773378294.4093184,0.08977890014648438,604,145,3555.0,3451.285714285714,1.5174741376511802,-1.266297418506837,3.451285714285714,nan,nan,nan
1773378294.4955132,0.08976221084594727,575,146,3357.0,3445.0,1.339423541006913,-1.257946777411726,3.445,nan,nan,nan
1773378294.5954778,0.05640983581542969,538,146,3423.0,3426.1428571428573,1.1096741379326698,-1.2510610641785374,3.426142857142857,nan,nan,nan
1773378294.6650178,0.08973813056945801,496,147,3357.0,3423.0,0.8564136630704972,-1.243907670245845,3.423,nan,nan,nan
1773378294.817177,0.08972406387329102,447,147,3423.0,3432.4285714285716,0.5636790606005013,-1.2473339840990325,3.4324285714285714,nan,nan,nan
1773378294.9018133,0.08970522880554199,388,147,3357.0,3432.4285714285716,0.20836230899033617,-1.2473339840990325,3.4324285714285714,nan,nan,nan
1773378294.987727,0.05635571479797363,325,146,3357.0,3404.1428571428573,-0.16963418899117083,-1.2430277320731504,3.4041428571428574,nan,nan,nan
1773378295.0579128,0.08967876434326172,257,147,3489.0,3394.714285714286,-0.5741823277283494,-1.2336287286862821,3.3947142857142856,nan,nan,nan
1773378295.1882064,0.08966779708862305,195,147,3357.0,3394.714285714286,-0.9434634274853079,-1.2336287286862821,3.3947142857142856,nan,nan,nan
1773378295.245315,0.08964896202087402,131,146,3357.0,3385.285714285714,-1.320977683040455,-1.2361420188399614,3.3852857142857142,nan,nan,nan
1773378295.3731225,0.05629873275756836,81,145,3357.0,3385.285714285714,-1.6179578833837862,-1.242081622846828,3.3852857142857142,nan,nan,nan
1773378295.4590967,0.08962225914001465,293,142,3555.0,3404.1428571428573,-0.36076025406894424,-1.266918490207872,3.4041428571428574,nan,nan,nan
1773378295.5290544,0.08961272239685059,258,141,3752.3333333333335,3460.6190476190473,-0.5792576870031317,-1.2940089905207637,3.4606190476190473,nan,nan,nan
1773378295.6040983,0.0895991325378418,231,140,3555.0,3488.904761904762,-0.7492703046266797,-1.3107071091273725,3.4889047619047617,nan,nan,nan
1773378295.6826453,0.08958125114440918,208,139,3579.6666666666665,3501.8571428571427,-0.8933669849266112,-1.3217171751262282,3.501857142857143,nan,nan,nan
1773378295.7944088,0.08956623077392578,189,139,3555.0,3530.142857142858,-1.0182644789643909,-1.3323931430075564,3.5301428571428577,nan,nan,nan
1773378295.857733,0.08955025672912598,217,141,3555.0,3558.4285714285716,-0.8516085510000921,-1.330582332291843,3.5584285714285717,nan,nan,nan
1773378295.9667373,0.08954048156738281,246,141,3555.0,3586.714285714286,-0.6758804211946935,-1.3411590435927296,3.5867142857142857,nan,nan,nan
1773378296.1607006,0.08951330184936523,97,145,3357.0,3558.4285714285716,-1.6008152668225548,-1.305608775097761,3.5584285714285717,nan,nan,nan
1773378296.2340832,0.08949971199035645,136,147,3357.0,3501.9523809523807,-1.3357808681427072,-1.2725987226124351,3.501952380952381,nan,nan,nan
1773378296.3518627,0.08948087692260742,147,147,3357.0,3473.6666666666665,-1.2579502095754689,-1.2623197810528726,3.4736666666666665,nan,nan,nan
1773378296.490658,0.08946752548217773,181,147,3357.0,3441.8571428571427,-1.041109480129206,-1.2507602979522199,3.4418571428571427,nan,nan,nan
1773378296.6100578,0.08945584297180176,220,147,3357.0,3413.5714285714284,-0.7989734218267596,-1.2404813563926573,3.4135714285714283,nan,nan,nan
1773378296.694263,0.056108951568603516,256,147,3357.0,3385.285714285714,-0.5785271821821264,-1.2302024148330948,3.3852857142857142,nan,nan,nan
1773378296.7696934,0.08942484855651855,284,147,3357.0,3357.0,-0.4087739851665502,-1.2199234732735325,3.357,nan,nan,nan
1773378296.8789005,0.08941149711608887,306,146,3401.0,3363.285714285714,-0.2797172888311074,-1.2281086867345747,3.3632857142857144,nan,nan,nan
1773378296.9947329,0.08940005302429199,367,147,3555.0,3391.5714285714284,0.08091883219451503,-1.232486624068553,3.3915714285714285,nan,nan,nan
1773378297.1353505,0.0893867015838623,424,147,3555.0,3419.8571428571427,0.4236085614029601,-1.2427655656281156,3.4198571428571425,nan,nan,nan
1773378297.3422062,0.0893712043762207,468,146,3555.0,3448.1428571428573,0.6933073574453664,-1.2590943962839243,3.4481428571428574,nan,nan,nan
1773378297.4102113,0.08935666084289551,505,146,3555.0,3476.4285714285716,0.9246768213219269,-1.2694229661337073,3.4764285714285714,nan,nan,nan
1773378297.4524424,0.08934569358825684,544,146,3555.0,3504.714285714286,1.1720170700281924,-1.2797515359834906,3.504714285714286,nan,nan,nan
1773378297.5535388,0.08932924270629883,566,146,3555.0,3533.0,1.3178491679342357,-1.2900801058332736,3.533,nan,nan,nan
1773378297.7479758,0.08931326866149902,594,145,3357.0,3526.714285714286,1.4887613978643035,-1.2939726135468477,3.5267142857142857,nan,nan,nan
1773378297.853243,0.08929848670959473,618,145,3401.0,3504.714285714286,1.6270538501030527,-1.285900681660178,3.504714285714286,nan,nan,nan
1773378297.9784715,0.08928775787353516,386,151,3777.0,3536.4285714285716,0.2022659509549435,-1.2603081061076646,3.5364285714285715,nan,nan,nan
1773378298.2244396,0.08927297592163086,627,145,3555.0,3536.4285714285716,1.6976202246092453,-1.2975368432110912,3.5364285714285715,nan,nan,nan
1773378298.346279,0.08926057815551758,615,146,3423.0,3517.5714285714284,1.6145076309092343,-1.2844463404606647,3.5175714285714283,nan,nan,nan
1773378298.44702,0.08924603462219238,588,146,3489.0,3508.1428571428573,1.4439907180331948,-1.2810034838440705,3.5081428571428575,nan,nan,nan
1773378298.463514,0.08923101425170898,559,146,3357.0,3479.8571428571427,1.2552875474623213,-1.270674913994287,3.4798571428571425,nan,nan,nan
1773378298.5755615,0.08921647071838379,505,146,3357.0,3479.8571428571427,0.9255887688753158,-1.270674913994287,3.4798571428571425,nan,nan,nan
1773378298.7008712,0.05586838722229004,457,147,3555.0,3501.8571428571427,0.6365220618750974,-1.2725641133815948,3.501857142857143,nan,nan,nan
1773378298.7920134,0.055849552154541016,406,147,3357.0,3441.8571428571427,0.31763415201509365,-1.2507602979522199,3.4418571428571427,nan,nan,nan
1773378298.923442,0.055834054946899414,347,147,3401.0,3419.8571428571427,-0.03841152066098356,-1.2427655656281156,3.4198571428571425,nan,nan,nan
1773378298.9609754,0.02249622344970703,282,147,3555.0,3438.714285714286,-0.4307908339884591,-1.2496181933344908,3.4387142857142856,nan,nan,nan
1773378299.5549295,0.08914566040039062,228,147,3357.0,3419.8571428571427,-0.7524425565779874,-1.2427655656281156,3.4198571428571425,nan,nan,nan
1773378299.6292124,0.08913612365722656,215,147,3357.0,3419.8571428571427,-0.8304459470563156,-1.2427655656281156,3.4198571428571425,nan,nan,nan
1773378299.653535,0.02245306968688965,169,147,3357.0,3419.8571428571427,-1.1064579441334768,-1.2427655656281156,3.4198571428571425,nan,nan,nan
1773378299.6686647,0.05576682090759277,92,145,3357.0,3391.5714285714284,-1.5555051096517383,-1.2443878891001623,3.3915714285714285,nan,nan,nan
1773378299.6818862,0.08908867835998535,631,157,4317.0,3528.714285714286,1.7186820921645782,-1.2204113711885958,3.528714285714286,nan,nan,nan
1773378299.6944838,0.022405385971069336,577,158,4649.0,3707.0,1.454297840809742,-1.2755677020039657,3.707,nan,nan,nan
1773378299.728009,0.08906435966491699,209,143,3557.6666666666665,3707.3809523809527,-0.9392939142318397,-1.3732697596974164,3.707380952380953,nan,nan,nan
1773378299.8737466,0.08905148506164551,673,191,4649.0,3891.952380952381,2.182399334425002,-1.113866501568049,3.891952380952381,nan,nan,nan
1773378299.9453976,0.055696964263916016,154,139,3555.0,3920.2380952380954,-1.3715237661504784,-1.479628040118396,3.9202380952380955,nan,nan,nan
1773378300.008083,0.08902263641357422,126,138,3489.0,3939.0952380952376,-1.571636984063377,-1.4936566345230278,3.9390952380952378,nan,nan,nan
1773378300.0199275,0.0890049934387207,125,138,3555.0,3967.380952380952,-1.5898834495155227,-1.5043822306945762,3.967380952380952,nan,nan,nan
1773378300.2578194,0.08899354934692383,162,139,3555.0,3858.523809523809,-1.2957732387199608,-1.4563350192864077,3.8585238095238092,nan,nan,nan
1773378300.429909,0.011018037796020508,188,140,3555.0,3702.238095238095,-1.0744008037332466,-1.3908518925754547,3.702238095238095,nan,nan,nan
1773378300.4477553,0.022298574447631836,217,142,3555.0,3701.8571428571427,-0.8859340953898343,-1.3777186972494264,3.7018571428571425,nan,nan,nan
1773378300.4598734,0.055609703063964844,243,142,3555.0,3545.5714285714284,-0.6867899543647589,-1.3195539052612015,3.5455714285714284,nan,nan,nan
1773378300.477478,0.022270917892456055,41,143,3357.0,3517.285714285714,-1.9278938539441586,-1.3028556195559726,3.5172857142857143,nan,nan,nan
1773378300.4895618,0.055264949798583984,48,143,3555.0,3526.714285714286,-1.8897476221873475,-1.3063481044627876,3.5267142857142857,nan,nan,nan
1773378300.5535321,0.05556821823120117,73,147,3555.0,3526.714285714286,-1.7350539857380962,-1.2815971226309073,3.5267142857142857,nan,nan,nan
1773378300.6929774,0.08889389038085938,82,145,3357.0,3498.4285714285716,-1.6658950771684764,-1.2835944154068437,3.4984285714285717,nan,nan,nan
1773378300.7722852,0.08887887001037598,100,144,3357.0,3470.1428571428573,-1.5428330779250707,-1.2793047061443683,3.470142857142857,nan,nan,nan
1773378300.8186932,0.02219700813293457,79,144,3357.0,3441.8571428571427,-1.6570732600346219,-1.2688768797141439,3.4418571428571427,nan,nan,nan
1773378300.8308775,0.08885073661804199,105,145,3357.0,3413.5714285714284,-1.4877351359918005,-1.2524598209868318,3.4135714285714283,nan,nan,nan
1773378300.930277,0.0888369083404541,161,148,3357.0,3413.5714285714284,-1.152338127354911,-1.23449212409557,3.4135714285714283,nan,nan,nan
1773378301.0311465,0.08882641792297363,204,147,3357.0,3385.285714285714,-0.887386590539191,-1.2302024148330948,3.3852857142857142,nan,nan,nan
1773378301.1634474,0.08881020545959473,249,147,3357.0,3357.0,-0.6149231352491582,-1.2199234732735325,3.357,nan,nan,nan
1773378301.407759,0.08879756927490234,305,147,3555.0,3385.285714285714,-0.2874865858456617,-1.2302024148330948,3.3852857142857142,nan,nan,nan
1773378301.4221897,0.08878302574157715,378,148,3555.0,3413.5714285714284,0.1473252811130359,-1.23449212409557,3.4135714285714283,nan,nan,nan
1773378301.5499272,0.08877182006835938,437,147,3555.0,3441.8571428571427,0.5048388302216417,-1.2507602979522199,3.4418571428571427,nan,nan,nan
1773378301.646717,0.08875608444213867,499,146,3555.0,3470.1428571428573,0.8864739842088744,-1.267127728389311,3.470142857142857,nan,nan,nan
1773378301.8030758,0.08874034881591797,561,146,3579.6666666666665,3501.952380952381,1.2755465539545474,-1.2787430224291347,3.5019523809523814,nan,nan,nan
1773378301.9535494,0.08872818946838379,609,146,3555.0,3530.2380952380954,1.583157854654532,-1.2890715922789178,3.5302380952380954,nan,nan,nan
1773378302.1851602,0.08871102333068848,627,146,3357.0,3530.2380952380954,1.6946485605790937,-1.2890715922789178,3.5302380952380954,nan,nan,nan
1773378302.2030673,0.0886991024017334,639,146,3555.0,3530.238095238095,1.768975697862135,-1.2890715922789175,3.530238095238095,nan,nan,nan
1773378302.2861745,0.08868288993835449,650,145,3555.0,3530.238095238095,1.837108907038256,-1.2952655203858379,3.530238095238095,nan,nan,nan
1773378302.3767197,0.08867239952087402,459,153,3555.0,3530.238095238095,0.6540686386165155,-1.245714095530477,3.530238095238095,nan,nan,nan
1773378302.4401867,0.055322885513305664,665,145,3357.0,3501.9523809523807,1.914553734891287,-1.284887322245834,3.501952380952381,nan,nan,nan
1773378302.4953303,0.05530428886413574,421,155,3777.0,3530.1428571428573,0.4186880749611713,-1.2332929668747588,3.5301428571428572,nan,nan,nan
1773378302.6346822,0.08862566947937012,630,146,3357.0,3501.8571428571427,1.6994570221027903,-1.278708246099674,3.501857142857143,nan,nan,nan
1773378302.8596025,0.08861541748046875,600,146,3357.0,3501.8571428571427,1.515133040560416,-1.278708246099674,3.501857142857143,nan,nan,nan
1773378302.878815,0.08859944343566895,549,146,3357.0,3473.5714285714284,1.1920750598532082,-1.2683796762498907,3.4735714285714283,nan,nan,nan
1773378303.053988,0.05524611473083496,495,146,3489.0,3464.1428571428573,0.8606293926110998,-1.2649368196332966,3.4641428571428574,nan,nan,nan
